,ds,yhat,yhat_lower,yhat_upper
8442,2016-02-12,88580818.25597544,87314882.48759498,89878703.52787976
8443,2016-02-13,88576466.87853149,87300662.64688039,89859435.53369716
8444,2016-02-14,88571173.45955522,87345944.9759919,89868680.19144332
8445,2016-02-15,88564943.84280159,87291094.28300062,89858755.90476608
8446,2016-02-16,88557783.86795865,87262365.0007529,89816098.80084084
8447,2016-02-17,88549718.1615884,87367941.72656214,89779887.39448586
8448,2016-02-18,88540784.8072397,87239162.64068325,89746964.92360185
8449,2016-02-19,88535049.2362614,87257068.64342035,89874356.00606629
8450,2016-02-20,88524596.77085602,87181842.20416771,89847238.13757569
8451,2016-02-21,88513456.77947691,87158650.01579978,89841952.81531186
8452,2016-02-22,88501728.33701378,87300518.10838261,89767572.2931623
8453,2016-02-23,88489500.32560326,87282482.64583504,89717406.25039887
8454,2016-02-24,88476868.62368996,87257782.77831154,89736909.62916714
8455,2016-02-25,88463929.47990394,87221732.33571973,89643312.01824294
8456,2016-02-26,88454792.440556,87214138.03242256,89670496.58389755
8457,2016-02-27,88441572.2808439,87236149.73912933,89652726.3008207
8458,2016-02-28,88428312.90931264,87182658.29301462,89610165.74841791
8459,2016-02-29,88415113.13818732,87195684.85667737,89662136.57346177
8460,2016-03-01,88402047.24642228,87223951.80616765,89759276.62148114
8461,2016-03-02,88389182.96526536,86991032.91611318,89632611.5370474
8462,2016-03-03,88376575.95681387,87102559.0596941,89624375.23128034
8463,2016-03-04,88368284.12078972,87151498.86750561,89674784.33946785
8464,2016-03-05,88356361.13954288,87115678.40762238,89585011.64937834
8465,2016-03-06,88344782.18536381,87189454.54531756,89639749.31323646
8466,2016-03-07,88333571.63315056,87129683.59889385,89580083.3014969
8467,2016-03-08,88322725.65294829,87179609.62301631,89572431.71374443
8468,2016-03-09,88312232.25850292,87057946.79526474,89573375.19405492
8469,2016-03-10,88302067.82875034,87070414.60167475,89535203.85201724
8470,2016-03-11,88296213.38543443,87023856.6051903,89486159.16750394
8471,2016-03-12,88286649.98770602,86991153.39419931,89543554.61111261
8472,2016-03-13,88277286.1227669,87040243.42905825,89568370.28167269
8473,2016-03-14,88268086.89586143,87042020.32219936,89461038.10390006
8474,2016-03-15,88258997.86064251,86931016.61674596,89516703.57659227
8475,2016-03-16,88249966.0396049,86949309.71715984,89584003.31212851
8476,2016-03-17,88240937.13269599,87014821.25772958,89582612.91121839
8477,2016-03-18,88235872.18649457,86920624.65414767,89519566.05064368
8478,2016-03-19,88226743.08217071,87025421.6324208,89544996.22853374
8479,2016-03-20,88217459.72673862,86825565.63985308,89487574.38646851
8480,2016-03-21,88207998.76414743,87043200.49541327,89538557.4388032
8481,2016-03-22,88198326.66776958,86893575.16379465,89430821.42851122
8482,2016-03-23,88188419.79110652,86983848.1224119,89359302.43717737
8483,2016-03-24,88178260.40767638,86903087.01647922,89402936.36165027
8484,2016-03-25,88171852.0500438,86984306.04205644,89402647.8512651
8485,2016-03-26,88161213.54736379,86887692.79604802,89333019.7670113
8486,2016-03-27,88150304.68949273,86924521.1255483,89376162.01801653
8487,2016-03-28,88139153.37887958,86806818.35618335,89364004.56271319
8488,2016-03-29,88127777.17632674,86911258.87762776,89402909.15058197
8489,2016-03-30,88116201.86059293,86843611.68652864,89370604.51409754
8490,2016-03-31,88104456.07339385,86888093.42087103,89387796.7882948
8491,2016-04-01,88096585.396703,86738586.12411036,89242439.94800496
8492,2016-04-02,88084645.29404896,86833015.23381934,89374634.84533004
8493,2016-04-03,88072625.87074359,86865188.20379628,89290906.39679557
8494,2016-04-04,88060578.33504249,86700476.74503137,89341599.26748894
8495,2016-04-05,88048536.08054939,86773558.49628702,89302490.70353806
8496,2016-04-06,88036533.01721571,86790401.81040709,89256784.52282092
8497,2016-04-07,88024598.22295433,86722161.27671131,89256369.4503688
8498,2016-04-08,88016770.25643633,86716225.95298012,89358113.69169895
8499,2016-04-09,88005090.54995301,86752805.77794872,89267544.45972808
8500,2016-04-10,87993528.81847973,86724477.24770358,89236830.39337413
8501,2016-04-11,87982110.34281862,86683797.92205492,89275958.74974047
8502,2016-04-12,87970838.01848352,86742501.86361545,89211627.46724495
8503,2016-04-13,87959711.76542567,86779731.81957416,89319444.36542316
8504,2016-04-14,87948724.33576798,86748893.83156258,89149394.45146157
8505,2016-04-15,87941876.82373515,86673771.47252616,89250541.29038674
8506,2016-04-16,87931173.25984077,86655908.39590836,89186215.10422596
8507,2016-04-17,87920547.18929733,86657047.94732359,89189120.77224487
8508,2016-04-18,87909990.05805416,86669080.3234948,89122183.61598763
8509,2016-04-19,87899474.26633884,86700423.58376342,89214004.09486072
8510,2016-04-20,87888973.45658518,86644668.0424675,89206519.72586568
8511,2016-04-21,87878459.04904278,86521982.36575,89141749.60748
8512,2016-04-22,87871916.31035386,86588389.61153267,89133170.46712834
8513,2016-04-23,87861339.32370327,86628921.26001263,89105524.65986627
8514,2016-04-24,87850657.75280124,86447754.62062828,89055524.24087137
8515,2016-04-25,87839865.22127828,86522257.18648997,89156207.37851056
8516,2016-04-26,87828942.17137598,86574232.22350377,89136300.51458505
8517,2016-04-27,87817875.77844013,86570236.02215606,89173426.0344854
8518,2016-04-28,87806655.94936796,86570744.06918523,89108064.69057618
8519,2016-04-29,87799290.70985329,86542841.56567267,89092002.71627916
8520,2016-04-30,87787800.3726298,86507718.25355239,89007130.37154187
8521,2016-05-01,87776143.4058294,86551401.96735862,89069677.43981837
8522,2016-05-02,87764343.85229145,86505348.75711842,88997181.06223235
8523,2016-05-03,87752413.19444436,86468761.34928416,88986220.44037825
8524,2016-05-04,87740369.27253155,86505383.37407397,89047690.38106129
8525,2016-05-05,87728231.3151719,86481183.27166355,88947920.21472704
8526,2016-05-06,87720034.41658445,86453256.47120659,89035977.63680093
8527,2016-05-07,87707822.87993324,86472166.66520438,88928900.20299934
8528,2016-05-08,87695575.37014034,86424056.15122126,88916729.1244734
8529,2016-05-09,87683331.74751724,86387621.66675913,88985355.23419574
8530,2016-05-10,87671114.49305853,86503426.69412495,88956787.2758527
8531,2016-05-11,87658947.3446685,86420065.90801631,88889700.77229059
8532,2016-05-12,87646850.20979728,86383441.84844466,89028093.8962587
8533,2016-05-13,87638853.69016042,86406852.7856925,88921359.93565299
8534,2016-05-14,87626992.63422647,86510181.0533756,88902361.52141063
8535,2016-05-15,87615231.65211563,86426491.35433291,88871956.11378798
8536,2016-05-16,87603592.45094986,86301111.58848357,88861963.95863722
8537,2016-05-17,87592075.88405024,86325112.04578589,88884618.99255279
8538,2016-05-18,87580681.31225012,86346491.09515883,88842075.24830605
8539,2016-05-19,87569402.31893463,86278075.76724756,88792239.04076026
8540,2016-05-20,87562242.08851399,86296778.92381777,88759908.09709571
8541,2016-05-21,87551207.83677392,86189522.59526747,88766266.49531679
8542,2016-05-22,87540237.2000795,86264046.35283484,88713701.11273965
8543,2016-05-23,87529326.41423832,86341745.78006968,88851867.6689919
8544,2016-05-24,87518453.15044802,86302631.41116992,88738181.22695608
8545,2016-05-25,87507596.58267806,86289510.22227728,88815547.47512959
8546,2016-05-26,87496733.70694065,86167129.49526802,88757529.54178672
8547,2016-05-27,87489855.20439327,86281879.72990055,88743292.12161742
8548,2016-05-28,87478960.22284912,86167752.68142827,88684316.5660676
8549,2016-05-29,87467982.97409524,86272553.59639159,88760910.81785671
8550,2016-05-30,87456920.97278762,86164548.44366714,88776301.20639011
8551,2016-05-31,87445757.78396307,86150218.23519167,88663159.60668558
8552,2016-06-01,87434482.85775107,86238878.8911695,88605220.56867093
8553,2016-06-02,87423087.48041695,86074529.33626871,88700710.75978146
8554,2016-06-03,87415580.14648761,86192358.29652046,88763469.6336719
8555,2016-06-04,87403980.74304448,86114159.93529482,88636819.03662372
8556,2016-06-05,87392246.46324563,86069364.70905092,88737458.88164344
8557,2016-06-06,87380399.29702552,86067229.59421611,88578430.84654576
8558,2016-06-07,87368447.99000089,86048863.45477481,88641988.38350405
8559,2016-06-08,87356407.0742035,86157481.9848769,88710396.1109249
8560,2016-06-09,87344292.02507405,86098939.9565746,88571696.11344038
8561,2016-06-10,87336133.87424949,86051785.50892629,88569138.6186281
8562,2016-06-11,87323972.69272442,86073177.45058136,88689370.3320658
8563,2016-06-12,87311782.88293856,85948536.98975539,88587906.3884308
8564,2016-06-13,87299600.14657478,86065867.11562979,88621725.40531272
8565,2016-06-14,87287443.03471157,86056322.94393876,88490392.0323202
8566,2016-06-15,87275331.69588627,86052590.82770044,88612588.75231712
8567,2016-06-16,87263282.88441513,86004426.05070256,88411292.85479252
8568,2016-06-17,87255324.56217508,86033972.64145458,88535671.73145223
8569,2016-06-18,87243489.50777546,85971250.35228749,88552533.98923622
8570,2016-06-19,87231740.8667481,85852597.2524978,88422721.09558214
8571,2016-06-20,87220099.50052461,85886105.02107464,88372898.83961493
8572,2016-06-21,87208566.0280477,85957600.7274497,88457706.74195503
8573,2016-06-22,87197140.15941639,85925499.35731846,88368474.92841077
8574,2016-06-23,87185816.3649204,85932919.35687189,88409056.68022847
8575,2016-06-24,87178599.19145204,85943273.18404843,88535394.5805342
8576,2016-06-25,87167497.61745757,86040552.26537612,88338443.20054999
8577,2016-06-26,87156451.35645589,85901505.01893847,88345219.75659452
8578,2016-06-27,87145458.94320305,85860796.51272723,88405612.75452831
8579,2016-06-28,87134500.47330374,85912393.3632267,88428284.11990234
8580,2016-06-29,87123557.5739857,85669568.56563145,88291669.23083131
8581,2016-06-30,87112609.62973772,85856525.99418342,88342554.87772107
8582,2016-07-01,87105649.55777606,85825580.0436349,88338524.1847425
8583,2016-07-02,87094678.51062445,85894767.1280754,88345973.85587852
8584,2016-07-03,87083632.40552442,85829448.97923999,88303421.6605207
8585,2016-07-04,87072510.10830888,85840039.01121728,88298652.64218682
8586,2016-07-05,87061296.14014488,85807639.71300936,88357610.44374195
8587,2016-07-06,87049980.48656882,85695736.37151578,88256106.68463323
8588,2016-07-07,87038554.53825425,85757998.24033834,88339190.41838041
8589,2016-07-08,87031026.46804728,85687956.3845209,88270092.92396429
8590,2016-07-09,87019415.4346425,85781240.769727,88181872.63938615
8591,2016-07-10,87007677.52879396,85794048.78837818,88286316.08585362
8592,2016-07-11,86995833.30844411,85739673.36545204,88258208.10654601
8593,2016-07-12,86983889.81190147,85881754.50291625,88253047.80460316
8594,2016-07-13,86971859.65053397,85698599.6423451,88278161.80934264
8595,2016-07-14,86959756.23308396,85757168.49789773,88216651.68612354
8596,2016-07-15,86951608.4487191,85637171.90456994,88188810.60234952
8597,2016-07-16,86939454.22097544,85701879.74473614,88152365.46742807
8598,2016-07-17,86927265.86879687,85716183.6281309,88214713.24799517
8599,2016-07-18,86915077.13925938,85671079.24474669,88304185.07452193
8600,2016-07-19,86902904.81664781,85574793.05706763,88126257.08591773
8601,2016-07-20,86890767.52174297,85650168.8634259,88109346.86704434
8602,2016-07-21,86878680.76229258,85576286.19609953,88098350.90140077
8603,2016-07-22,86870671.56685452,85612870.29822913,88061669.42002827
8604,2016-07-23,86858772.1153044,85608157.69539437,88128950.91246203
8605,2016-07-24,86846945.29938252,85597761.54187845,88097793.6009847
8606,2016-07-25,86835212.0711744,85504105.06276235,88095840.15385939
8607,2016-07-26,86823573.4738535,85499310.10078698,87995864.3166591
8608,2016-07-27,86812029.95489357,85565008.2381913,88002060.6191156
8609,2016-07-28,86800577.00619724,85607305.62400548,88105552.25278075
8610,2016-07-29,86793220.44445366,85565032.97896421,88123965.1764129
8611,2016-07-30,86781970.72438839,85525325.24751177,87999713.99186623
8612,2016-07-31,86770769.1965515,85499042.84556815,87987457.47154407
8613,2016-08-01,86759616.14539282,85451731.1620538,87980427.04420641
8614,2016-08-02,86748493.48008952,85559150.55407822,88082871.93241104
8615,2016-08-03,86737384.65743756,85450125.96184541,88076839.47502723
8616,2016-08-04,86726270.86198258,85425436.16841589,87952445.59136365
8617,2016-08-05,86719146.73966007,85429611.22569177,88010455.64023644
8618,2016-08-06,86708015.06332764,85531837.01009966,88015236.62260157
8619,2016-08-07,86696813.23076409,85380830.83131877,87994485.45575814
8620,2016-08-08,86685541.42336817,85470331.58778588,87938091.97512773
8621,2016-08-09,86674185.29429543,85392338.78176269,87904520.04377852
8622,2016-08-10,86662735.76552218,85334892.34215921,87907052.45598164
8623,2016-08-11,86651184.96308856,85412683.14609577,87897061.10765433
8624,2016-08-12,86643541.59463316,85401266.81910028,87871839.1685576
8625,2016-08-13,86631825.1589674,85362941.39930212,87916583.05450076
8626,2016-08-14,86619991.90279071,85383251.26298442,87950433.66654827
8627,2016-08-15,86608062.37001207,85351694.75876586,87888166.64900763
8628,2016-08-16,86596043.43181232,85360117.32392687,87800474.46726485
8629,2016-08-17,86583947.39788388,85187377.12053312,87773734.45322128
8630,2016-08-18,86571787.25994128,85268746.11263904,87787679.03324024
8631,2016-08-19,86563591.39366235,85356273.5970805,87815474.57811214
8632,2016-08-20,86551397.13036296,85316167.28204754,87853609.26822278
8633,2016-08-21,86539176.13389382,85321847.06379452,87802475.77876787
8634,2016-08-22,86526961.44679518,85213595.48003927,87751075.47286883
8635,2016-08-23,86514769.11001132,85148800.64333825,87736238.60692027
8636,2016-08-24,86502616.96985272,85334105.18913765,87706292.30723867
8637,2016-08-25,86490519.73320973,85266652.06622139,87811753.57849564
8638,2016-08-26,86482503.60342924,85243943.21539213,87741715.83414531
8639,2016-08-27,86470599.9105463,85222630.01271783,87685179.19345357
8640,2016-08-28,86458770.66980048,85264195.07315436,87662771.40669549
8641,2016-08-29,86447035.9270076,85203448.4237173,87748214.15467475
8642,2016-08-30,86435395.78587942,85323645.84321322,87738032.75378141
8643,2016-08-31,86423849.7183074,85182186.70390287,87673590.26299563
8644,2016-09-01,86412392.20286822,85096958.6706538,87643810.04602575
8645,2016-09-02,86405028.00563331,85180860.71066934,87677485.88481319
8646,2016-09-03,86393766.49662958,85116173.54256149,87720585.74116246
8647,2016-09-04,86382547.91415702,85109747.48892355,87670858.75953557
8648,2016-09-05,86371371.41311209,85136424.99270704,87552215.22183688
8649,2016-09-06,86360217.7699934,85164900.38662662,87619974.29089531
8650,2016-09-07,86349069.32390358,85105373.35592303,87454699.46862386
8651,2016-09-08,86337906.17850375,85099552.64976397,87598467.1219679
8652,2016-09-09,86330721.96074761,85077692.26527491,87669334.15941598
8653,2016-09-10,86319518.51411797,85047650.94517185,87573307.07938462
8654,2016-09-11,86308232.426082,85111272.17670311,87576430.49486256
8655,2016-09-12,86296863.21696618,85045630.66612105,87518162.19558063
8656,2016-09-13,86285396.05782035,85040812.86019285,87559827.3906677
8657,2016-09-14,86273821.59549746,85006391.68957174,87437701.79201311
8658,2016-09-15,86262131.91289061,84904926.18395965,87480314.21284363
8659,2016-09-16,86254335.92714033,84882009.83589204,87499332.33496337
8660,2016-09-17,86242453.6143204,84981757.98130456,87452897.65878397
8661,2016-09-18,86230441.97458474,84949399.35886039,87510078.44269891
8662,2016-09-19,86218322.58229326,84963506.41899261,87406841.49891019
8663,2016-09-20,86206103.60852458,84957135.63719109,87365492.98857217
8664,2016-09-21,86193798.91595244,84871017.82452554,87428829.2383554
8665,2016-09-22,86181423.27701657,84973654.36667953,87399393.1745551
8666,2016-09-23,86173007.04171106,84939862.80892132,87445417.94027974
8667,2016-09-24,86160589.66679569,84880666.09203601,87404005.13888536
8668,2016-09-25,86148145.0427583,84945773.97507566,87433401.08451407
8669,2016-09-26,86135708.48373553,84901939.91508415,87353282.61053038
8670,2016-09-27,86123298.28616692,84872941.58667508,87417613.39651136
8671,2016-09-28,86110934.47161329,84961799.37373288,87307282.90614282
8672,2016-09-29,86098633.7767033,84805702.93100299,87325552.22444662
8673,2016-09-30,86090424.22474128,84923217.888749,87354754.06727867
8674,2016-10-01,86078338.69488214,84739702.85601626,87334645.82698052
8675,2016-10-02,86066340.42503417,84819280.06759919,87248841.62965576
8676,2016-10-03,86054450.30923146,84857811.25477314,87304080.35007992
8677,2016-10-04,86042668.88659845,84754305.8504408,87338531.31853771
8678,2016-10-05,86030995.62473202,84716682.24568881,87325607.99998298
